2.776232819501994742e-01,-2.427880395870373464e-01,-3.949803562199180607e-02,0.000000000000000000e+00
-1.385009217066642817e-01,-4.290291659540380054e-01,-2.121371814726592385e-04,0.000000000000000000e+00
4.160252532975591278e-01,-7.947000004844066712e-02,-1.923617859262373164e-01,0.000000000000000000e+00
-1.458631166447985628e-01,-1.797519784608608492e-02,1.848994603907863077e-01,0.000000000000000000e+00
-3.130747859751790291e-02,4.961837942579438998e-01,-6.867516482264153510e-02,1.000000000000000000e+00
-3.093640904566209993e-01,-5.037012061745467228e-01,-6.121387258157789252e-02,0.000000000000000000e+00
-3.380311618286285791e-01,3.369830117179397622e-01,-1.219848486527438797e-01,0.000000000000000000e+00
-8.062253778017319794e-02,2.440292343787558160e-01,-3.641979511733235697e-02,0.000000000000000000e+00
4.586741777447078672e-01,-5.155594472094459507e-02,-1.531053414743479002e-01,0.000000000000000000e+00
2.567991398456323515e-01,-1.650779175111556085e-01,-1.344638446742553728e-01,0.000000000000000000e+00
-6.273232999439001811e-02,4.661835207124997438e-01,-3.420501071091561762e-01,0.000000000000000000e+00
-1.398028871924957284e-01,-2.722629382432987799e-01,-4.129392539224910341e-01,0.000000000000000000e+00
4.000009620305797209e-01,2.143985167134077052e-01,-5.553952091698986099e-02,0.000000000000000000e+00
4.197537848023050744e-01,-5.642468952377628633e-02,-4.102381293183753885e-01,0.000000000000000000e+00
2.935154111385603892e-01,3.379207721380169671e-01,7.574466399567705496e-03,0.000000000000000000e+00
-1.286564479393579319e-01,1.379153797389643943e-01,1.951792078483083337e-01,0.000000000000000000e+00
-1.486889661804134399e-01,-3.552068533029100195e-01,-1.531601551020320695e-01,0.000000000000000000e+00
-5.086664821314148544e-01,-1.848160210351463828e-01,-2.879080292237125027e-01,0.000000000000000000e+00
-2.474934584088374079e-01,3.536361789399089517e-01,-1.007233258497793917e-02,0.000000000000000000e+00
1.075303626134043872e-01,-3.015165394960082207e-02,1.772372851291096896e-01,0.000000000000000000e+00
-2.542282462458256287e-01,-2.913205283611181723e-02,2.560204857066884498e-01,0.000000000000000000e+00
-3.128891107844966601e-02,-3.576733148077742563e-01,-3.537623891704753248e-02,0.000000000000000000e+00
-3.856931070005166218e-01,3.082224892302491415e-01,-3.303739444300324846e-01,0.000000000000000000e+00
-8.191362488484396631e-02,1.039281525915911469e-01,1.561218114678440683e-02,0.000000000000000000e+00
1.377522697494149573e-01,-1.842200491505369131e-01,2.809856372880295550e-01,0.000000000000000000e+00
3.986681861756505296e-01,-5.644948662647379656e-02,-2.687102545869008985e-01,0.000000000000000000e+00
3.919111967201079905e-01,-6.059115853501425425e-02,2.626807515488568390e-01,0.000000000000000000e+00
5.453970136374816091e-01,-1.666277458889339480e-01,-1.793491203202615125e-01,0.000000000000000000e+00
-1.686110439614197654e-01,-2.976465877518183131e-02,1.028673237114030442e-01,0.000000000000000000e+00
4.220265814670703941e-01,-4.272816227208375145e-02,-3.483805241585624657e-01,0.000000000000000000e+00
-4.772157179082363587e-01,-3.359037060008547293e-01,-3.202136742814486459e-01,0.000000000000000000e+00
9.552955252895996285e-02,1.054032180644135369e-01,1.708389808336204310e-02,0.000000000000000000e+00
-2.291717342532876289e-01,-2.084721899075548113e-01,1.759716314594748088e-01,0.000000000000000000e+00
