-2.766962686223225498e-01,1.879277814470053654e-01,7.539908002944312182e-02,0.000000000000000000e+00
1.656594560958120910e-01,4.007098484587998111e-01,8.809575240611441926e-02,0.000000000000000000e+00
-3.879972369931248832e-01,1.468320072830375453e-02,-1.337067205798852521e-01,0.000000000000000000e+00
1.241812356830869629e-01,-2.062226086164906450e-02,2.622808316308811172e-01,0.000000000000000000e+00
5.186458482267836817e-02,-4.901684130406711581e-01,3.956689422327545197e-02,1.000000000000000000e+00
3.411687441228054007e-01,4.753221424818886987e-01,2.641403903298328998e-02,0.000000000000000000e+00
3.452262848917717064e-01,-4.052406633956344151e-01,1.809757319108398765e-02,0.000000000000000000e+00
9.934649222743090202e-02,-2.828106917384246577e-01,5.777150667507705006e-02,0.000000000000000000e+00
-4.289576296750566842e-01,-1.123842912067592181e-02,-8.660107491607685337e-02,0.000000000000000000e+00
-2.294767928047269090e-01,9.749335208381319784e-02,-9.158734903858889442e-02,0.000000000000000000e+00
9.870112911732265015e-02,-5.375194312029754062e-01,-1.832324815271886564e-01,0.000000000000000000e+00
2.129815649977944425e-01,2.498862046791436586e-01,-3.293471083127078591e-01,0.000000000000000000e+00
-3.466890715859818894e-01,-2.119305727958394892e-01,2.991392214372145739e-02,0.000000000000000000e+00
-3.960183627462606770e-01,-1.251357373480055553e-02,-4.336336267213061202e-01,0.000000000000000000e+00
-2.536981934317129039e-01,-3.291946003429528367e-01,1.549494731200583286e-01,0.000000000000000000e+00
1.284429395624255565e-01,-1.804220299203408706e-01,2.461582097568093541e-01,0.000000000000000000e+00
1.886262848951251181e-01,3.186678215623996446e-01,-1.101662468017974988e-01,0.000000000000000000e+00
5.552832756727386077e-01,1.278726713933553139e-01,-1.614223365102471497e-01,0.000000000000000000e+00
2.486204344388071308e-01,-3.887575070275281486e-01,1.541308952674023125e-01,0.000000000000000000e+00
-9.910738961265513902e-02,-9.194711131589429834e-03,3.181787608340538864e-01,0.000000000000000000e+00
